# bench_date,"2026-05-29_15-16-46"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_original_repro"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN190-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012252
result,"SYN191-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012453
result,"SYN192-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013013
result,"SYN193-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011841
result,"SYN193-10.p","Unsatisfiable","0.09 v9.1.0","Error",0.141615
result,"SYN194-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012749
result,"SYN195-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014060
result,"SYN196-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.828751
result,"SYN197-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.174490
result,"SYN198-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011704
result,"SYN199-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",3.004666
result,"SYN200-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012399
result,"SYN201-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011565
result,"SYN202-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013376
result,"SYN203-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011636
result,"SYN204-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012178
result,"SYN205-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011600
result,"SYN206-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011898
result,"SYN207-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012258
result,"SYN208-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011858
result,"SYN209-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012998
result,"SYN210-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011868
result,"SYN211-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011980
result,"SYN212-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012593
