# bench_date,"2026-05-15_02-34-12"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SYN"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SYN"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"8dfcd15"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN266-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.548111
result,"SYN267-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.217756
result,"SYN268-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.213078
result,"SYN269-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.009010
result,"SYN270-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.258451
result,"SYN271-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.011304
result,"SYN272-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.232868
result,"SYN273-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.022957
result,"SYN274-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.108174
result,"SYN275-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.104854
result,"SYN276-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.105057
result,"SYN277-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.118438
