# bench_date,"2026-05-15_13-14-31"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/PUZ"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/PUZ"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"8dfcd15"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
prover_stats,"zenon","Tous",91,"69 (75.8%)","22 (24.2%)","0 (0.0%)","0 (0.0%)",1,"0 (0.0%)",2.164429
prover_stats,"zenon","Theorem/Unsatisfiable",60,"40 (66.7%)","20 (33.3%)","0 (0.0%)","0 (0.0%)",1,"0 (0.0%)",1.573749
prover_stats,"zenon","Theorem (FOF)",17,"11 (64.7%)","6 (35.3%)","0 (0.0%)","0 (0.0%)",1,"0 (0.0%)",2.325390
prover_stats,"zenon","Unsatisfiable (CNF)",43,"29 (67.4%)","14 (32.6%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",1.276589

section,prover_a,prover_b,win,draw,loss
pair_stats,"ip","vampire",0,63,28
pair_stats,"ip","e",0,68,23
pair_stats,"ip","zenon",4,70,17
pair_stats,"vampire","ip",28,63,0
pair_stats,"vampire","e",5,86,0
pair_stats,"vampire","zenon",16,74,1
pair_stats,"e","ip",23,68,0
pair_stats,"e","vampire",0,86,5
pair_stats,"e","zenon",11,79,1
pair_stats,"zenon","ip",17,70,4
pair_stats,"zenon","vampire",1,74,16
pair_stats,"zenon","e",1,79,11
