# bench_date,"2026-05-15_13-13-54"
# problem_dir,"/home/delahayed/problems/TPTP-v9.2.1/Problems/SET"
# home,"/home/delahaye/ip/bench/problems/TPTP-v9.2.1/Problems/SET"
# logs_dir,"/home/delahayed/benchs-ip/logs"
# time_limit_seconds,3
# robust_time_limit,false
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,false
# version_ip,"8dfcd15"
# version_vampire,"Vampire 5.0.1 (Release build, commit 9eeba91d1 on 2026-05-09 07:13:19 +0100)"
# version_e,"E 3.3.2 Countess Grey (37fde70d516b57cb64294f8fe39bc16ece8198f8)"
# version_zenon,"zenon version 0.8.5 [a270] 2020-10-23"

section,problem,expected_status,rating,ip,ip_time_s,vampire,vampire_time_s,e,e_time_s,zenon,zenon_time_s
result,"SET886+1.p","Theorem","0.06 v9.1.0","Timeout",3.005882,"Theorem",0.055996,"Theorem",0.005445,"Unsatisfiable",0.394280
result,"SET887+1.p","Theorem","0.27 v9.1.0","Timeout",3.007636,"Theorem",0.034467,"Theorem",0.006441,"Timeout",3.557888
result,"SET888+1.p","Theorem","0.73 v9.1.0","Timeout",3.007751,"Theorem",0.751375,"Timeout",3.047108,"Timeout",3.113808
result,"SET889+1.p","Theorem","0.30 v9.1.0","Unsatisfiable",0.178831,"Theorem",0.054058,"Theorem",0.008976,"Timeout",3.310374
result,"SET890+1.p","Theorem","0.24 v9.0.0","Timeout",3.007834,"Theorem",0.062494,"Theorem",0.046631,"Timeout",3.219564
result,"SET891+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.005695,"Theorem",0.034606,"Theorem",0.005014,"Unsatisfiable",0.339521
result,"SET893+1.p","Theorem","0.21 v9.1.0","Timeout",3.010746,"Theorem",0.050741,"Theorem",0.005760,"Timeout",3.183485
result,"SET894+1.p","Theorem","0.55 v9.0.0","Timeout",3.005655,"Theorem",0.080009,"Timeout",3.058625,"Timeout",3.105645
result,"SET895+1.p","Theorem","0.97 v9.1.0","Timeout",3.006155,"Theorem",2.644706,"Timeout",3.051444,"Timeout",3.369616
result,"SET899+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.006406,"Theorem",0.037171,"Theorem",0.007970,"Unsatisfiable",0.014278
result,"SET900+1.p","Theorem","0.06 v9.0.0","Unsatisfiable",0.007166,"Theorem",0.013124,"Theorem",0.004924,"Unsatisfiable",0.013839
result,"SET901+1.p","Theorem","0.12 v9.1.0","Timeout",3.006874,"Theorem",0.080501,"Theorem",0.005674,"Unsatisfiable",0.014120
result,"SET902+1.p","Theorem","0.21 v9.0.0","Timeout",3.008701,"Theorem",0.040932,"Theorem",0.006146,"Timeout",3.332649
result,"SET903+1.p","Theorem","0.09 v9.0.0","Timeout",3.008343,"Theorem",0.044289,"Theorem",0.005677,"Timeout",3.787146
result,"SET904+1.p","Theorem","0.03 v9.0.0","Unsatisfiable",0.006644,"Theorem",0.047840,"Theorem",0.005335,"Unsatisfiable",0.014567
result,"SET906+1.p","Theorem","0.18 v9.1.0","Timeout",3.006870,"Theorem",0.029649,"Theorem",0.005842,"Timeout",3.245753
result,"SET907+1.p","Theorem","0.06 v9.1.0","Timeout",3.007684,"Theorem",0.037608,"Theorem",0.005806,"Unsatisfiable",0.020038
result,"SET908+1.p","Theorem","0.12 v9.1.0","Timeout",3.007209,"Theorem",0.031714,"Theorem",0.005864,"Timeout",3.306159
result,"SET909+1.p","Theorem","0.18 v9.1.0","Timeout",3.010053,"Theorem",0.033759,"Theorem",0.006528,"Timeout",3.131302
result,"SET910+1.p","Theorem","0.03 v9.1.0","Unsatisfiable",0.005626,"Theorem",0.037351,"Theorem",0.004980,"Unsatisfiable",0.015425
result,"SET911+1.p","Theorem","0.03 v9.1.0","Unsatisfiable",0.005806,"Theorem",0.011532,"Theorem",0.005114,"Unsatisfiable",0.013947
result,"SET912+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.008295,"Theorem",0.012263,"Theorem",0.005725,"Timeout",3.444721
result,"SET913+1.p","Theorem","0.00 v5.5.0","Unsatisfiable",0.005172,"Theorem",0.044533,"Theorem",0.005064,"Unsatisfiable",0.013352
result,"SET914+1.p","Theorem","0.18 v9.1.0","Timeout",3.005474,"Theorem",0.034856,"Theorem",0.006129,"Timeout",3.265387
result,"SET915+1.p","Theorem","0.00 v5.3.0","Unsatisfiable",0.007146,"Theorem",0.039576,"Theorem",0.005137,"Unsatisfiable",0.015258
result,"SET916+1.p","Theorem","0.39 v9.1.0","Timeout",3.005792,"Theorem",0.039203,"Theorem",0.041775,"Timeout",3.190880
result,"SET917+1.p","Theorem","0.09 v9.0.0","Unsatisfiable",0.006351,"Theorem",0.079742,"Theorem",0.005060,"Unsatisfiable",0.030260
result,"SET918+1.p","Theorem","0.21 v9.1.0","Timeout",3.005404,"Theorem",0.036751,"Theorem",0.006492,"Timeout",3.340252
result,"SET919+1.p","Theorem","0.48 v9.1.0","Timeout",3.006187,"Theorem",0.550500,"Theorem",0.006730,"Timeout",3.063863
result,"SET920+1.p","Theorem","0.15 v9.1.0","Timeout",3.005736,"Theorem",0.069965,"Theorem",0.005849,"Timeout",3.178458
result,"SET921+1.p","Theorem","0.21 v9.0.0","Timeout",3.007611,"Theorem",0.043901,"Theorem",0.006535,"Timeout",3.158822
result,"SET923+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.006882,"Theorem",0.048172,"Theorem",0.005261,"Unsatisfiable",0.014178
result,"SET924+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.008130,"Theorem",0.011542,"Theorem",0.005240,"Unsatisfiable",0.014033
result,"SET925+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.007227,"Theorem",0.012512,"Theorem",0.005023,"Unsatisfiable",0.014216
result,"SET926+1.p","Theorem","0.06 v7.4.0","Unsatisfiable",0.006388,"Theorem",0.011754,"Theorem",0.005273,"Unsatisfiable",0.015268
result,"SET927+1.p","Theorem","0.09 v9.1.0","Timeout",3.006053,"Theorem",0.072288,"Theorem",0.005684,"Unsatisfiable",0.014061
result,"SET928+1.p","Theorem","0.06 v9.0.0","Timeout",3.006441,"Theorem",0.033847,"Theorem",0.005742,"Unsatisfiable",1.649061
result,"SET929+1.p","Theorem","0.12 v9.1.0","Unsatisfiable",0.008153,"Theorem",0.031508,"Theorem",0.005695,"Unsatisfiable",0.032145
result,"SET930+1.p","Theorem","0.15 v9.0.0","Timeout",3.006054,"Theorem",0.074828,"Theorem",0.007010,"Timeout",4.028773
result,"SET931+1.p","Theorem","0.18 v9.1.0","Timeout",3.007456,"Theorem",0.054539,"Theorem",0.006033,"Timeout",3.613002
result,"SET932+1.p","Theorem","0.18 v9.1.0","Timeout",3.008993,"Theorem",0.047390,"Theorem",0.005630,"Timeout",3.194125
result,"SET933+1.p","Theorem","0.12 v9.1.0","Unsatisfiable",0.010507,"Theorem",0.011235,"Theorem",0.005784,"Timeout",3.347088
result,"SET934+1.p","Theorem","0.42 v9.1.0","Timeout",3.007834,"Theorem",0.076115,"Timeout",3.074672,"Timeout",3.316812
result,"SET935+1.p","Theorem","0.30 v9.1.0","Timeout",3.021543,"Theorem",0.072535,"Theorem",0.007796,"Timeout",3.331207
result,"SET936+1.p","Theorem","0.64 v9.0.0","Timeout",3.008864,"Theorem",0.079436,"Timeout",3.058848,"Error",0.067865
result,"SET937+1.p","Theorem","0.64 v9.1.0","Timeout",3.008106,"Timeout",2.976398,"Theorem",0.263640,"Timeout",3.068726
result,"SET938+1.p","Theorem","0.55 v9.1.0","Timeout",3.008087,"Theorem",0.202743,"Theorem",0.072405,"Timeout",3.332935
result,"SET940+1.p","Theorem","0.03 v9.0.0","Unsatisfiable",0.025890,"Theorem",0.060789,"Theorem",0.006799,"Unsatisfiable",0.015334
result,"SET941+1.p","Theorem","0.18 v9.1.0","Timeout",3.045363,"Theorem",0.112309,"Theorem",0.007346,"Timeout",3.739841
result,"SET942+1.p","Theorem","0.24 v9.1.0","Timeout",3.012244,"Theorem",0.043373,"Theorem",0.007908,"Timeout",3.574078
result,"SET943+1.p","Theorem","0.79 v9.1.0","Timeout",3.011743,"Theorem",0.135678,"Timeout",3.059153,"Timeout",3.346494
result,"SET944+1.p","Theorem","0.55 v9.1.0","Timeout",3.006783,"Theorem",0.079765,"Timeout",3.048417,"Timeout",3.177407
result,"SET945+1.p","Theorem","0.33 v9.1.0","Timeout",3.006343,"Theorem",0.063668,"Theorem",0.010302,"Timeout",3.518338
result,"SET947+1.p","Theorem","0.15 v9.1.0","Unsatisfiable",0.010099,"Theorem",0.039695,"Theorem",0.008829,"Timeout",5.090374
result,"SET948+1.p","Theorem","0.97 v9.1.0","Timeout",3.007721,"Timeout",2.941983,"Timeout",3.071256,"Timeout",3.121003
result,"SET949+1.p","Theorem","0.12 v9.0.0","Timeout",3.006260,"Theorem",0.048759,"Theorem",0.006639,"Timeout",3.062333
result,"SET950+1.p","Theorem","0.18 v9.0.0","Timeout",3.007712,"Theorem",0.136735,"Theorem",0.008479,"Timeout",3.195924
result,"SET951+1.p","Theorem","0.45 v9.0.0","Timeout",3.005882,"Theorem",0.092072,"Timeout",3.055911,"Timeout",3.308538
result,"SET952+1.p","Theorem","0.88 v9.1.0","Timeout",3.008199,"Timeout",2.930276,"Timeout",3.051156,"Timeout",3.124572
result,"SET954+1.p","Theorem","0.06 v9.1.0","Timeout",3.009785,"Theorem",0.064318,"Theorem",0.005237,"Timeout",3.910807
result,"SET955+1.p","Theorem","0.45 v9.0.0","Timeout",3.015028,"Theorem",0.096248,"Theorem",0.013694,"Timeout",3.606509
result,"SET956+1.p","Theorem","0.15 v9.1.0","Timeout",3.034933,"Theorem",0.085199,"Theorem",0.006732,"Timeout",3.878993
result,"SET957+1.p","Theorem","0.27 v9.1.0","Timeout",3.006209,"Theorem",0.047361,"Theorem",0.007340,"Timeout",5.021909
result,"SET958+1.p","Theorem","0.12 v9.1.0","Timeout",3.005988,"Theorem",0.036364,"Theorem",0.006098,"Timeout",3.137869
result,"SET959+1.p","Theorem","0.30 v9.1.0","Timeout",3.005627,"Theorem",0.036620,"Theorem",0.006661,"Timeout",4.313441
result,"SET960+1.p","Theorem","0.36 v9.0.0","Timeout",3.005829,"Theorem",0.038407,"Theorem",0.006187,"Timeout",3.200272
result,"SET961+1.p","Theorem","0.42 v9.1.0","Timeout",3.006134,"Theorem",0.034524,"Theorem",0.007015,"Timeout",3.235654
result,"SET962+1.p","Theorem","0.27 v9.1.0","Timeout",3.006008,"Theorem",0.058622,"Theorem",0.006179,"Timeout",3.612843
result,"SET963+1.p","Theorem","1.00 v3.2.0","Timeout",3.007698,"Timeout",2.920664,"Timeout",3.056659,"Timeout",3.288879
result,"SET964+1.p","Theorem","0.42 v9.1.0","Timeout",3.020515,"Theorem",0.069876,"Theorem",0.040674,"Timeout",3.498179
result,"SET967+1.p","Theorem","0.94 v9.0.0","Timeout",3.008860,"Theorem",0.156340,"Timeout",3.053606,"Timeout",3.497581
result,"SET968+1.p","Theorem","0.15 v9.1.0","Timeout",3.006024,"Theorem",0.061423,"Theorem",0.005448,"Timeout",3.883236
result,"SET969+1.p","Theorem","0.85 v9.1.0","Timeout",3.006204,"Theorem",0.368987,"Timeout",3.055927,"Timeout",3.371648
result,"SET970+1.p","Theorem","0.94 v9.1.0","Timeout",3.006435,"Timeout",2.917357,"Timeout",3.099748,"Timeout",3.215728
result,"SET971+1.p","Theorem","0.18 v9.1.0","Timeout",3.006105,"Theorem",0.034179,"Theorem",0.006136,"Timeout",4.328729
result,"SET972+1.p","Theorem","0.88 v9.1.0","Timeout",3.007455,"Theorem",0.383620,"Timeout",3.053917,"Timeout",3.297651
result,"SET973+1.p","Theorem","0.67 v9.0.0","Timeout",3.009377,"Timeout",2.927640,"Theorem",0.471951,"Timeout",3.207342
result,"SET974+1.p","Theorem","0.15 v9.1.0","Timeout",3.006074,"Theorem",0.047619,"Theorem",0.006105,"Timeout",3.912286
result,"SET975+1.p","Theorem","0.21 v9.1.0","Timeout",3.005945,"Theorem",0.067718,"Theorem",0.006055,"Timeout",4.086324
result,"SET976+1.p","Theorem","0.18 v9.1.0","Timeout",3.005911,"Theorem",0.041762,"Theorem",0.006084,"Timeout",3.495647
result,"SET977+1.p","Theorem","0.30 v9.1.0","Timeout",3.009095,"Theorem",0.062271,"Theorem",0.006278,"Timeout",3.144238
result,"SET978+1.p","Theorem","0.06 v9.1.0","Unsatisfiable",0.007820,"Theorem",0.060955,"Theorem",0.005241,"Unsatisfiable",0.016095
result,"SET979+1.p","Theorem","0.12 v9.0.0","Timeout",3.007106,"Theorem",0.052478,"Theorem",0.004847,"Timeout",3.884646
result,"SET980+1.p","Theorem","0.48 v9.0.0","Timeout",3.008471,"Theorem",0.042613,"Theorem",0.009311,"Timeout",3.397845
result,"SET981+1.p","Theorem","1.00 v5.4.0","Timeout",3.013693,"Timeout",2.913834,"Timeout",3.056678,"Timeout",3.286061
result,"SET983+1.p","Theorem","0.15 v9.1.0","Timeout",3.006800,"Theorem",0.063033,"Theorem",0.006159,"Timeout",3.186238
result,"SET984+1.p","Theorem","0.33 v9.1.0","Timeout",3.007400,"Theorem",0.136120,"Theorem",0.010449,"Timeout",3.573641
result,"SET985+1.p","Theorem","0.12 v9.0.0","Timeout",3.006658,"Theorem",0.038264,"Theorem",0.005454,"Timeout",3.811885
result,"SET986+1.p","Theorem","0.64 v9.1.0","Timeout",3.007369,"Theorem",0.478763,"Timeout",3.068845,"Timeout",3.281029
result,"SET987+1.p","Theorem","0.09 v9.1.0","Unsatisfiable",0.007704,"Theorem",0.072171,"Theorem",0.005460,"Unsatisfiable",0.067966
result,"SET988+1.p","Theorem","0.18 v9.1.0","Timeout",3.013270,"Theorem",0.043879,"Theorem",0.020564,"Unsatisfiable",0.038582
result,"SET990+1.p","Theorem","0.88 v9.1.0","Timeout",3.016421,"Theorem",0.308492,"Timeout",3.045367,"Timeout",3.605367
result,"SET991+1.p","Theorem","0.21 v9.1.0","Timeout",3.012961,"Theorem",0.039212,"Theorem",0.006261,"Timeout",3.308186
result,"SET992+1.p","Theorem","0.48 v9.1.0","Timeout",3.010243,"Theorem",0.052985,"Theorem",0.014093,"Timeout",3.783577
result,"SET993+1.p","Theorem","0.85 v9.1.0","Timeout",3.011242,"Theorem",0.862044,"Timeout",3.044948,"Timeout",3.609155
result,"SET994+1.p","Theorem","0.39 v9.0.0","Timeout",3.013851,"Theorem",0.074905,"Theorem",0.007236,"Timeout",3.190044
result,"SET995+1.p","Theorem","0.45 v9.1.0","Timeout",3.011156,"Theorem",0.073525,"Theorem",0.050749,"Timeout",3.208602
result,"SET996+1.p","Theorem","0.73 v9.1.0","Timeout",3.012066,"Theorem",0.354320,"Theorem",0.187997,"Timeout",3.617566
result,"SET997+1.p","Theorem","0.24 v9.1.0","Timeout",3.013019,"Theorem",0.092635,"Theorem",0.007408,"Timeout",3.628464
result,"SET998+1.p","Theorem","0.94 v9.1.0","Timeout",3.012280,"Timeout",2.974843,"Timeout",3.063546,"Timeout",3.694957

section,prover,scope,total,success,timeout,incomplete,unsound,uniques,error,avg_time_s
prover_stats,"ip","Tous",248,"89 (35.9%)","159 (64.1%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",2.060747
prover_stats,"ip","Theorem/Unsatisfiable",239,"80 (33.5%)","159 (66.5%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",2.025032
prover_stats,"ip","Theorem (FOF)",174,"70 (40.2%)","104 (59.8%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",1.827758
prover_stats,"ip","Unsatisfiable (CNF)",65,"10 (15.4%)","55 (84.6%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",2.553117
prover_stats,"vampire","Tous",248,"233 (94.0%)","15 (6.0%)","0 (0.0%)","0 (0.0%)",29,"0 (0.0%)",0.362236
prover_stats,"vampire","Theorem/Unsatisfiable",239,"224 (93.7%)","15 (6.3%)","0 (0.0%)","0 (0.0%)",29,"0 (0.0%)",0.313597
prover_stats,"vampire","Theorem (FOF)",174,"160 (92.0%)","14 (8.0%)","0 (0.0%)","0 (0.0%)",18,"0 (0.0%)",0.335079
prover_stats,"vampire","Unsatisfiable (CNF)",65,"64 (98.5%)","1 (1.5%)","0 (0.0%)","0 (0.0%)",11,"0 (0.0%)",0.256091
prover_stats,"e","Tous",248,"201 (81.0%)","47 (19.0%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",0.729452
prover_stats,"e","Theorem/Unsatisfiable",239,"192 (80.3%)","47 (19.7%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",0.692768
prover_stats,"e","Theorem (FOF)",174,"139 (79.9%)","35 (20.1%)","0 (0.0%)","0 (0.0%)",2,"0 (0.0%)",0.677342
prover_stats,"e","Unsatisfiable (CNF)",65,"53 (81.5%)","12 (18.5%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",0.734060
prover_stats,"zenon","Tous",248,"78 (31.5%)","169 (68.1%)","0 (0.0%)","0 (0.0%)",0,"1 (0.4%)",2.554182
prover_stats,"zenon","Theorem/Unsatisfiable",239,"69 (28.9%)","169 (70.7%)","0 (0.0%)","0 (0.0%)",0,"1 (0.4%)",2.516840
prover_stats,"zenon","Theorem (FOF)",174,"44 (25.3%)","129 (74.1%)","0 (0.0%)","0 (0.0%)",0,"1 (0.6%)",2.591036
prover_stats,"zenon","Unsatisfiable (CNF)",65,"25 (38.5%)","40 (61.5%)","0 (0.0%)","0 (0.0%)",0,"0 (0.0%)",2.318224

section,prover_a,prover_b,win,draw,loss
pair_stats,"ip","vampire",2,100,146
pair_stats,"ip","e",7,122,119
pair_stats,"ip","zenon",38,183,27
pair_stats,"vampire","ip",146,100,2
pair_stats,"vampire","e",34,212,2
pair_stats,"vampire","zenon",155,93,0
pair_stats,"e","ip",119,122,7
pair_stats,"e","vampire",2,212,34
pair_stats,"e","zenon",123,125,0
pair_stats,"zenon","ip",27,183,38
pair_stats,"zenon","vampire",0,93,155
pair_stats,"zenon","e",0,125,123
