# bench_date,"2026-05-29_15-49-39"
# problem_dir,"/home/etudiant/Cours/stage/TPTP-v9.2.1/Problems/SYN/"
# home,
# logs_dir,"bench_logs_syn_final"
# time_limit_seconds,3
# robust_time_limit,true
# size_limit_gb,
# max_clauses,
# mode,"ordered-fallback"
# casc,
# only_ip,true
# version_ip,"d864328"

section,problem,expected_status,rating,ip,ip_time_s
result,"SYN145-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.018970
result,"SYN146-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.070297
result,"SYN147-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.084662
result,"SYN148-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.018213
result,"SYN149-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.089570
result,"SYN150-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.179457
result,"SYN151-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.176186
result,"SYN152-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.176363
result,"SYN153-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.492749
result,"SYN154-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.534976
result,"SYN155-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015600
result,"SYN156-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.016508
result,"SYN157-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014888
result,"SYN158-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013382
result,"SYN159-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014925
result,"SYN160-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014875
result,"SYN161-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013758
result,"SYN162-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013258
result,"SYN163-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014280
result,"SYN164-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.016435
result,"SYN165-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.140535
result,"SYN166-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.016931
result,"SYN167-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.168499
result,"SYN168-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.928529
result,"SYN169-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.917114
result,"SYN170-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",2.868642
result,"SYN170-10.p","Unsatisfiable","0.09 v8.2.0","Error",0.049853
result,"SYN171-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014755
result,"SYN172-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.016763
result,"SYN173-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013430
result,"SYN174-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014691
result,"SYN175-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.191662
result,"SYN176-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015283
result,"SYN177-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014904
result,"SYN178-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015216
result,"SYN179-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013962
result,"SYN180-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013722
result,"SYN181-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013178
result,"SYN182-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.925614
result,"SYN183-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.936741
result,"SYN184-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.016135
result,"SYN185-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.013348
result,"SYN186-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013077
result,"SYN187-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014995
result,"SYN188-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.016178
result,"SYN189-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014365
result,"SYN190-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013554
result,"SYN191-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014184
result,"SYN192-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014960
result,"SYN193-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014169
result,"SYN193-10.p","Unsatisfiable","0.09 v9.1.0","Timeout",1.303161
result,"SYN194-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014637
result,"SYN195-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013878
result,"SYN196-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.641697
result,"SYN197-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.058477
result,"SYN198-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.670985
result,"SYN199-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.589525
result,"SYN200-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",0.674630
result,"SYN201-1.p","Unsatisfiable","0.00 v7.3.0","Unsatisfiable",1.333201
result,"SYN202-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012368
result,"SYN203-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014177
result,"SYN204-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.017948
result,"SYN205-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013803
result,"SYN206-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.016179
result,"SYN207-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012835
result,"SYN208-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.014486
result,"SYN209-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.015170
result,"SYN210-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012922
result,"SYN211-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.012126
result,"SYN212-1.p","Unsatisfiable","0.00 v7.3.0","Timeout",3.013964
